,Unnamed: 0,DBuid/IDidu, DBpop2016/IDpop2016, DBtdwell2016/IDtlog2016, DBurdwell2016/IDrh2016, DBarea2016/IDsup2016, DBir2016/IDri2016, DAuid/ADidu, DArplamx/ADlamx, DArplamy/ADlamy, DArplat/Adlat, DArplong/ADlong, PRuid/PRidu, PRname/PRnom, PRename/PRanom, PRfname/PRfnom, PReabbr/PRaabbrev, PRfabbr/PRfabbrev, FEDuid/CEFidu, FEDname/CEFnom, ERuid/REidu, ERname/REnom, CDuid/DRidu, CDname/DRnom, CDtype/DRgenre, ADAuid/ADAidu, ADAcode, CSDuid/SDRidu, CSDname/SDRnom, CSDtype/SDRgenre, SACtype/CSSgenre, SACcode/CSScode, CCSuid/SRUidu, CCSname/SRUnom, DPLuid/LDidu, DPLname/LDnom, DPLtype/LDgenre, CMAPuid/RMRPidu, CMAuid/RMRidu, CMAname/RMRnom, CMAtype/RMRgenre, CTuid/SRidu, CTcode/SRcode, CTname/SRnom, POPCTRRAPuid/CTRPOPRRPidu, POPCTRRAuid/CTRPOPRRidu, POPCTRRAname/CTRPOPRRnom, POPCTRRAtype/CTRPOPRRgenre, POPCTRRAclass/CTRPOPRRclasse,hasCloseStop
1087,449741,59153843003,0.0,0.0,0.0,0.015,F,59153843,4018744.55515864,2006806.48118738,49.278106,-123.118345,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150048,48,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.14,1295,59.14,590973,973,Vancouver,1,4,1
1089,449744,59150466001,177.0,58.0,53.0,0.0172,F,59150466,4018443.67529088,1999905.65323017,49.222058,-123.077257,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150112,112,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330013.04,2443,13.04,590973,973,Vancouver,1,4,1
1092,449751,59150381002,156.0,63.0,57.0,0.0186,F,59150381,4018873.77452143,2001842.73151164,49.239258,-123.084589,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150098,98,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330018.02,2956,18.02,590973,973,Vancouver,1,4,1
1095,449755,59150415002,87.0,30.0,25.0,0.0142,F,59150415,4019665.41233883,2001842.63562471,49.242615,-123.074991,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.02,2450,33.02,590973,973,Vancouver,1,4,1
1096,449756,59150423004,100.0,34.0,32.0,0.0169,F,59150423,4020694.13256488,2002050.6847535,49.248628,-123.063865,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150088,88,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330034.02,4271,34.02,590973,973,Vancouver,1,4,1
1098,449759,59150762002,164.0,100.0,100.0,0.0129,F,59150762,4020471.65331949,2006651.58967594,49.284209,-123.096386,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150041,41,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330058.0,2285,58.0,590973,973,Vancouver,1,4,1
1099,449760,59150414001,227.0,78.0,71.0,0.0225,F,59150414,4019387.3335662005,2001834.207785,49.241368,-123.078308,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.02,2450,33.02,590973,973,Vancouver,1,4,1
1102,449763,59150381001,159.0,70.0,59.0,0.0179,F,59150381,4018873.77452143,2001842.73151164,49.239258,-123.084589,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150098,98,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330018.02,2956,18.02,590973,973,Vancouver,1,4,1
1105,449767,59150425005,67.0,27.0,25.0,0.0128,F,59150425,4021188.94935706,2002040.30576332,49.250643,-123.057796,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150088,88,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330034.02,4271,34.02,590973,973,Vancouver,1,4,1
1108,449770,59153815004,171.0,60.0,57.0,0.0236,F,59153815,4019241.6466965,2002048.57565478,49.242452,-123.081463,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.01,2448,33.01,590973,973,Vancouver,1,4,1
1112,449774,59150415004,102.0,42.0,34.0,0.0146,F,59150415,4019665.41233883,2001842.63562471,49.242615,-123.074991,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.02,2450,33.02,590973,973,Vancouver,1,4,1
1118,449780,59150409002,135.0,42.0,42.0,0.018000000000000002,F,59150409,4020121.68493564,2001959.01815489,49.245473,-123.070213,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150094,94,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330034.01,4270,34.01,590973,973,Vancouver,1,4,1
1123,449785,59153307001,147.0,49.0,46.0,0.0183,F,59153307,4020636.32365564,2001747.19217509,49.245974,-123.0626,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150088,88,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330034.02,4271,34.02,590973,973,Vancouver,1,4,1
1125,449789,59150470002,188.0,70.0,57.0,0.0209,F,59150470,4018508.08673988,2000159.31233059,49.224345,-123.078119,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150112,112,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330013.04,2443,13.04,590973,973,Vancouver,1,4,1
1128,449792,59150381004,175.0,66.0,61.0,0.0182,F,59150381,4018873.77452143,2001842.73151164,49.239258,-123.084589,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150098,98,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330018.02,2956,18.02,590973,973,Vancouver,1,4,1
1131,449795,59150415003,175.0,58.0,50.0,0.0168,F,59150415,4019665.41233883,2001842.63562471,49.242615,-123.074991,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.02,2450,33.02,590973,973,Vancouver,1,4,1
1132,449796,59154001005,1434.0,799.0,706.0,0.0391,F,59154001,4019408.97795795,2006595.32202955,49.279252,-123.10891399999998,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150048,48,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.13,1294,59.13,590973,973,Vancouver,1,4,1
1134,449799,59150381003,148.0,59.0,53.0,0.018000000000000002,F,59150381,4018873.77452143,2001842.73151164,49.239258,-123.084589,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150098,98,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330018.02,2956,18.02,590973,973,Vancouver,1,4,1
1135,449800,59153308001,89.0,35.0,32.0,0.015,F,59153308,4020960.66216981,2001739.66890282,49.247289,-123.058618,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150088,88,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330034.02,4271,34.02,590973,973,Vancouver,1,4,1
1141,449806,59150414002,199.0,76.0,67.0,0.0239,F,59150414,4019387.3335662005,2001834.207785,49.241368,-123.078308,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.02,2450,33.02,590973,973,Vancouver,1,4,1
1145,449815,59153292004,112.0,42.0,38.0,0.0155,F,59153292,4020046.20717869,2000221.54768063,49.23136,-123.059879,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150111,111,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330014.02,633,14.02,590973,973,Vancouver,1,4,1
1146,449816,59153846001,526.0,323.0,294.0,0.0164,F,59153846,4018145.93001458,2006811.1667177,49.275601,-123.125636,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150046,46,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.09,2471,59.09,590973,973,Vancouver,1,4,1
1149,449823,59153470004,0.0,1.0,0.0,0.0098,F,59153470,4018478.78853028,2006599.6763996,49.275337,-123.120226,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150050,50,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.08,2470,59.08,590973,973,Vancouver,1,4,1
1154,449835,59150785006,947.0,741.0,684.0,0.015,F,59150785,4017982.98560136,2006834.69011805,49.27509600000001,-123.127765,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150046,46,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.09,2471,59.09,590973,973,Vancouver,1,4,1
1156,449847,59154001004,0.0,0.0,0.0,0.0182,F,59154001,4019408.97795795,2006595.32202955,49.279252,-123.10891399999998,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150048,48,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.13,1294,59.13,590973,973,Vancouver,1,4,1
1157,449854,59153294002,297.0,112.0,97.0,0.0373,F,59153294,4020258.15658775,2000137.62493161,49.231592,-123.056766,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150106,106,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330017.01,4266,17.01,590973,973,Vancouver,1,4,1
1161,449892,59150393004,125.0,44.0,39.0,0.0211,F,59150393,4018984.19017448,2000258.47132713,49.227151,-123.072991,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150103,103,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330013.01,2951,13.01,590973,973,Vancouver,1,4,1
1165,449907,59150779001,987.0,652.0,589.0,0.0167,F,59150779,4018345.60492,2006760.167725,49.276045,-123.122883,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150312,312,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.1,2472,59.1,590973,973,Vancouver,1,4,1
1169,449916,59153843002,1169.0,880.0,801.0,0.0185,F,59153843,4018744.55515864,2006806.48118738,49.278106,-123.118345,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150048,48,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.14,1295,59.14,590973,973,Vancouver,1,4,1
1170,449918,59154027002,705.0,455.0,407.0,0.0173,F,59154027,4018971.86299016,2006732.68066281,49.278486,-123.115108,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150048,48,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.14,1295,59.14,590973,973,Vancouver,1,4,1
1176,449928,59150423003,101.0,41.0,35.0,0.0169,F,59150423,4020694.13256488,2002050.6847535,49.248628,-123.063865,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150088,88,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330034.02,4271,34.02,590973,973,Vancouver,1,4,1
1184,449941,59153815003,178.0,80.0,62.0,0.0245,F,59153815,4019241.6466965,2002048.57565478,49.242452,-123.081463,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.01,2448,33.01,590973,973,Vancouver,1,4,1
1186,449943,59154001003,50.0,38.0,32.0,0.0196,F,59154001,4019408.97795795,2006595.32202955,49.279252,-123.10891399999998,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150048,48,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.13,1294,59.13,590973,973,Vancouver,1,4,1
1191,449948,59150423005,0.0,0.0,0.0,0.0644,F,59150423,4020694.13256488,2002050.6847535,49.248628,-123.063865,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150088,88,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330034.02,4271,34.02,590973,973,Vancouver,1,4,1
1198,449955,59150780005,1031.0,704.0,635.0,0.0166,F,59150780,4018465.31096106,2006885.7552389,49.27755,-123.122247,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150312,312,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.1,2472,59.1,590973,973,Vancouver,1,4,1
1204,449962,59153843001,941.0,604.0,544.0,0.016,F,59153843,4018744.55515864,2006806.48118738,49.278106,-123.118345,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150048,48,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.14,1295,59.14,590973,973,Vancouver,1,4,1
1208,449969,59153290001,213.0,68.0,64.0,0.0256,F,59153290,4019773.42625416,2000120.39553104,49.229401,-123.062531,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150111,111,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330014.02,633,14.02,590973,973,Vancouver,1,4,1
1235,450002,59150442004,212.0,80.0,76.0,0.033,F,59150442,4020735.509161,2000186.74365869,49.234005,-123.051296,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150106,106,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330017.01,4266,17.01,590973,973,Vancouver,1,4,1
1246,450017,59153294001,155.0,58.0,48.0,0.0282,F,59153294,4020258.15658775,2000137.62493161,49.231592,-123.056766,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150106,106,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330017.01,4266,17.01,590973,973,Vancouver,1,4,1
1257,450049,59153292001,93.0,28.0,27.0,0.0112,F,59153292,4020046.20717869,2000221.54768063,49.23136,-123.059879,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150111,111,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330014.02,633,14.02,590973,973,Vancouver,1,4,1
1259,450062,59150375002,103.0,31.0,29.0,0.0181,F,59150375,4019420.06213903,2002403.72496348,49.246028,-123.081601,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.01,2448,33.01,590973,973,Vancouver,1,4,1
1260,450064,59150393002,176.0,68.0,57.0,0.0204,F,59150393,4018984.19017448,2000258.47132713,49.227151,-123.072991,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59040,Vancouver South / Vancouver-Sud,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150103,103,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330013.01,2951,13.01,590973,973,Vancouver,1,4,1
1265,450090,59153847001,177.0,165.0,164.0,0.0156,F,59153847,4018279.79382595,2006973.10670665,49.277455,-123.125064,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59034,Vancouver Centre / Vancouver-Centre,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150312,312,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.1,2472,59.1,590973,973,Vancouver,1,4,1
1267,450099,59150373009,41.0,15.0,12.0,0.0081,F,59150373,4019691.3587977006,2002708.27139707,49.249596,-123.080285,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150082,82,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330032.0,2259,32.0,590973,973,Vancouver,1,4,1
1273,450117,59150375004,64.0,26.0,25.0,0.0106,F,59150375,4019420.06213903,2002403.72496348,49.246028,-123.081601,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59038,Vancouver Kingsway,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150089,89,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330033.01,2448,33.01,590973,973,Vancouver,1,4,1
1282,450128,59153580005,163.0,181.0,151.0,0.0051,F,59153580,4019912.5669287993,2006813.38974374,49.283121,-123.10422,59,British Columbia / Colombie-Britannique,British Columbia,Colombie-Britannique,B.C.,C.-B.,59035,Vancouver East / Vancouver-Est,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,5915,Greater Vancouver,RD,59150037,37,5915022,Vancouver,CY,1,933,5915022,Vancouver,,,,59933,933,Vancouver,B,9330059.06,5296,59.06,590973,973,Vancouver,1,4,1
